# ::id 26768012
# ::tok Das schüchtert mich ein ... ich kann nicht mehr " , erwiderte der Prinz und wurde ganz rot .
# ::alignments 0-1.1.5.1.1 1-1.1.5.1.2 2-1.1.5.1.3 3-1.1.5.1.2 5-1.1.5.2.2 6-1.1.5.2.3 7-1.1.5.2.4.1 8-1.1.5.2.4.2 11-1.1.1 13-1.3.1 14-1.2 16-1.3.4 17-1.3.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v5 / label~e.11)
           :A (v6 / label
                  :C (v8 / label~e.13))
           :A (v7 / label
                  :H (v11 / label
                          :A (v13 / label~e.0)
                          :P (v14 / label~e.1,3)
                          :A (v15 / label~e.2))
                  :H (v12 / label
                          :P (v16 / label)
                          :A (v17 / label~e.5)
                          :D (v18 / label~e.6)
                          :D (v19 / label
                                  :C (v20 / label~e.7)
                                  :E (v21 / label~e.8)))))
    :L (v3 / label~e.14)
    :H (v4 / label
           :A v8
           :D (v9 / label~e.16)
           :S (v10 / label~e.17)))
