# ::id 26785010
# ::tok Meine Blume ist vergänglich , sagte sich der kleine Prinz und sie hat nur vier Dornen , um sich gegen die Welt zu verteidigen . Und ich hab sie ganz allein bei mir zurückgelassen .
# ::alignments 0-1.1.1.1.1.1 1-1.1.1.5.4 3-1.1.1.1.3 5-1.1.3 6-1.1.4 8-1.1.5.1 9-1.1.5.2 10-1.1.1.2 11-1.1.1.3.1 12-1.1.1.3.2 13-1.1.1.3.3 14-1.1.1.3.4.1 15-1.1.1.3.4.2 17-1.1.1.4 18-1.1.1.5.1 19-1.1.1.5.2.1 21-1.1.1.5.2.3 23-1.1.1.5.1 25-1.1.1.6 26-1.1.1.7.1 28-1.1.1.7.3 29-1.1.1.7.4.1 30-1.1.1.7.4.2 31-1.1.1.7.5.1 32-1.1.1.7.5.2 33-1.1.1.7.6
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :H (v7 / label
                         :A (v16 / label
                                 :E (v30 / label~e.0)
                                 :C (v24 / label~e.1))
                         :S (v17 / label~e.3))
                  :L (v8 / label~e.10)
                  :H (v9 / label
                         :A (v18 / label~e.11)
                         :S (v19 / label~e.12)
                         :D (v20 / label~e.13)
                         :A (v21 / label
                                 :Q (v31 / label~e.14)
                                 :C (v32 / label~e.15)))
                  :L (v10 / label~e.17)
                  :H (v11 / label
                          :P (v22 / label~e.18,23)
                          :A (v23 / label
                                  :R (v33 / label~e.19)
                                  :C (v34 / label~e.21))
                          :A v24)
                  :L (v12 / label~e.25)
                  :H (v13 / label
                          :A (v25 / label~e.26)
                          :A (v26 / label~e.28)
                          :D (v27 / label
                                  :E (v35 / label~e.29)
                                  :C (v36 / label~e.30))
                          :A (v28 / label
                                  :R (v37 / label~e.31)
                                  :C (v38 / label~e.32))
                          :P (v29 / label~e.33)))
           :P (v4 / label~e.5)
           :A (v5 / label~e.6)
           :A (v6 / label
                  :E (v14 / label~e.8)
                  :C (v15 / label~e.9))))
