# ::id 26781004
# ::tok Jetzt dreht er sich ein Mal pro Minute , mir bleibt keine Sekunde Pause . Pro Minute zünde ich einmal an und lösche einmal aus . - "
# ::alignments 0-1.1.3.7.1 1-1.1.3.7.2 2-1.1.3.7.3 3-1.1.3.7.2 5-1.1.3.7.4.2 6-1.1.3.7.4.3.1 7-1.1.3.7.4.3.2 9-1.1.3.1.1 10-1.1.3.1.2 11-1.1.3.1.3 12-1.1.3.1.4 13-1.1.3.1.5 15-1.1.3.2.1.1 16-1.1.3.2.1.2 17-1.1.3.2.2 18-1.1.3.2.3 19-1.1.3.2.4 20-1.1.3.2.2 21-1.1.3.3 22-1.1.3.4.1 23-1.1.3.4.2 24-1.1.3.4.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :H (v6 / label
                         :A (v11 / label~e.9)
                         :S (v12 / label~e.10)
                         :D (v13 / label~e.11)
                         :A (v14 / label~e.12)
                         :A (v15 / label~e.13))
                  :H (v7 / label
                         :T (v16 / label
                                 :R (v26 / label~e.15)
                                 :C (v27 / label~e.16))
                         :P (v17 / label~e.17,20)
                         :A (v18 / label~e.18)
                         :D (v19 / label~e.19))
                  :L (v8 / label~e.21)
                  :H (v9 / label
                         :P (v20 / label~e.22,24)
                         :D (v21 / label~e.23)
                         :A v18)
                  :H (v10 / label
                          :T (v22 / label~e.0)
                          :P (v23 / label~e.1,3)
                          :A (v24 / label~e.2)
                          :D (v25 / label
                                  :C (v28 / label~e.5)
                                  :E (v29 / label
                                          :R (v30 / label~e.6)
                                          :C (v31 / label~e.7)))))))
