# ::id 26752004
# ::tok Er beugte den Kopf über die Zeichnung : - " Na so klein auch nicht ... Schau ! Es ist eingeschlafen ... " Und so habe ich den kleinen Prinzen kennengelernt .
# ::alignments 0-1.1.1 1-1.1.2 3-1.1.3.2 4-1.1.4.1 6-1.1.4.3 11-1.2.2.1.3 12-1.2.2.1.4 13-1.2.2.1.5.1 14-1.2.2.1.5.2 16-1.2.2.2.2 18-1.2.2.3.1 20-1.2.2.3.3 23-1.3 24-1.4.1 26-1.4.3 28-1.4.4.2 29-1.4.4.3 30-1.4.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v6 / label~e.0)
           :P (v7 / label~e.1)
           :A (v8 / label
                  :C (v16 / label~e.3))
           :A (v9 / label
                  :R (v17 / label~e.4)
                  :C (v18 / label~e.6)))
    :H (v3 / label
           :P (v10 / label)
           :A (v11 / label
                   :H (v19 / label
                           :A (v24 / label)
                           :D (v25 / label~e.11)
                           :S (v26 / label~e.12)
                           :D (v27 / label
                                   :E (v32 / label~e.13)
                                   :C (v33 / label~e.14)))
                   :H (v20 / label
                           :A (v28 / label)
                           :P (v29 / label~e.16))
                   :H (v21 / label
                           :A (v30 / label~e.18)
                           :P (v31 / label~e.20)))
           :A v6)
    :L (v4 / label~e.23)
    :H (v5 / label
           :D (v12 / label~e.24)
           :A (v13 / label~e.26)
           :A (v14 / label
                   :E (v22 / label~e.28)
                   :C (v23 / label~e.29))
           :P (v15 / label~e.30)))
