# ::id 26753004
# ::tok Das ist kein Ding . Es fliegt . Das ist ein Flugzeug . Das ist mein Flugzeug . "
# ::alignments 0-1.1.3.6.1 1-1.1.3.6.2 2-1.1.3.6.3 3-1.1.3.6.4 5-1.1.3.7.1 6-1.1.3.7.2 8-1.1.3.1.1 9-1.1.3.1.2 11-1.1.3.1.3.2 13-1.1.3.2.1 14-1.1.3.2.2 15-1.1.3.2.3.1.2 16-1.1.3.2.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label)
           :P (v4 / label)
           :A (v5 / label
                  :H (v6 / label
                         :A (v10 / label~e.8)
                         :S (v11 / label~e.9)
                         :A (v12 / label
                                 :C (v22 / label~e.11)))
                  :H (v7 / label
                         :A (v13 / label~e.13)
                         :S (v14 / label~e.14)
                         :A (v15 / label
                                 :E (v23 / label
                                         :A (v24 / label~e.16)
                                         :S (v25 / label~e.15))
                                 :C v24))
                  :H (v8 / label
                         :A (v16 / label~e.0)
                         :S (v17 / label~e.1)
                         :D (v18 / label~e.2)
                         :A (v19 / label~e.3))
                  :H (v9 / label
                         :A (v20 / label~e.5)
                         :P (v21 / label~e.6)))))
