# ::id 26783018
# ::tok Und Städte und Flüsse und Wüsten ? " - "
# ::alignments 0-1.1.3.1 1-1.1.3.2.2.1 2-1.1.3.2.2.2 3-1.1.3.2.2.3 4-1.1.3.2.2.4 5-1.1.3.2.2.5
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :L (v6 / label~e.0)
                  :H (v7 / label
                         :S (v8 / label)
                         :A (v9 / label
                                :C (v10 / label~e.1)
                                :N (v11 / label~e.2)
                                :C (v12 / label~e.3)
                                :N (v13 / label~e.4)
                                :C (v14 / label~e.5))))))
