# ::id 26781010
# ::tok Der kleine Prinz schaute ihn an und er liebte diesen Anzünder , der sich so streng an die Vorschrift hielt .
# ::alignments 1-1.1.1.2 2-1.1.1.3 3-1.1.2 4-1.1.3 5-1.1.2 6-1.2 7-1.3.1 8-1.3.2 9-1.3.3.4 10-1.3.3.1 12-1.3.3.2.2 13-1.3.3.2.3 14-1.3.3.2.4.1 15-1.3.3.2.4.2 16-1.3.3.2.5.1 18-1.3.3.2.5.3.1 19-1.3.3.2.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label
                  :E (v11 / label~e.1)
                  :C (v12 / label~e.2))
           :P (v6 / label~e.3,5)
           :A (v7 / label~e.4))
    :L (v3 / label~e.6)
    :H (v4 / label
           :A (v8 / label~e.7)
           :P (v9 / label~e.8)
           :A (v10 / label
                   :C (v13 / label~e.10)
                   :E (v14 / label
                           :A v13
                           :R (v16 / label~e.12)
                           :P (v17 / label~e.13,19)
                           :D (v18 / label
                                   :E (v20 / label~e.14)
                                   :C (v21 / label~e.15))
                           :A (v19 / label
                                   :R (v22 / label~e.16)
                                   :C (v23 / label
                                           :P (v24 / label~e.18))))
                   :E (v15 / label~e.9))))
