# ::id 26755011
# ::tok So wiederholte der Astronom in sehr eleganter Kleidung seine Vorführung in dem Jahre 1920 .
# ::alignments 0-1.1 1-1.2.1 3-1.2.2.2 4-1.2.3.1 5-1.2.3.2 6-1.2.3.3 7-1.2.3.4 8-1.2.4.1 9-1.2.4.2.2 10-1.2.5.1 12-1.2.5.3.1 13-1.2.5.3.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v4 / label~e.1)
           :A (v5 / label
                  :C (v9 / label~e.3))
           :A (v6 / label
                  :R (v10 / label~e.4)
                  :E (v11 / label~e.5)
                  :E (v12 / label~e.6)
                  :C (v13 / label~e.7))
           :A (v7 / label
                  :E (v14 / label~e.8)
                  :C (v15 / label
                          :A v14
                          :P (v18 / label~e.9)))
           :T (v8 / label
                  :R (v16 / label~e.10)
                  :C (v17 / label
                          :C (v19 / label~e.12)
                          :C (v20 / label~e.13)))))
