# ::id 26811007
# ::tok Es wird sein , als hätte ich dir statt der Sterne einen Haufen Glöckchen geschenkt , die lachen können ... "
# ::alignments 0-1.1.3.2.1 2-1.1.3.2.3 4-1.1.3.3 6-1.1.3.4.2 7-1.1.3.4.3 8-1.1.3.4.4.1 10-1.1.3.4.4.3 12-1.1.3.4.5.2 13-1.1.3.4.5.3 14-1.1.3.4.6 16-1.1.3.4.5.4.2 17-1.1.3.4.5.4.3 18-1.1.3.4.5.4.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v3 / label)
           :A (v4 / label)
           :A (v5 / label
                  :H (v6 / label
                         :A (v9 / label~e.0)
                         :S (v10 / label~e.2))
                  :L (v7 / label~e.4)
                  :H (v8 / label
                         :A (v11 / label~e.6)
                         :A (v12 / label~e.7)
                         :A (v13 / label
                                 :R (v16 / label~e.8)
                                 :C (v17 / label~e.10))
                         :A (v14 / label
                                 :Q (v18 / label~e.12)
                                 :C (v19 / label~e.13)
                                 :E (v20 / label
                                         :A v19
                                         :R (v21 / label~e.16)
                                         :P (v22 / label~e.17)
                                         :D (v23 / label~e.18)))
                         :P (v15 / label~e.14)))))
