# ::id 26760013
# ::tok Sondern sagte mir in diesem Augenblick : - " Wenn dieser Bolzen nicht nachgibt , muss ich ihn mit dem Hammer herauslösen . "
# ::alignments 0-1.1 1-1.2.6 2-1.2.7 3-1.2.8.1 4-1.2.8.2 5-1.2.8.3 9-1.2.1.1 10-1.2.1.2.1.1 11-1.2.1.2.1.2 12-1.2.1.2.2 13-1.2.1.2.3 15-1.2.1.3.1 16-1.2.1.3.2 17-1.2.1.3.3 18-1.2.1.3.4.1 20-1.2.1.3.4.3 21-1.2.1.3.5
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v4 / label
                  :L (v9 / label~e.9)
                  :H (v10 / label
                          :A (v15 / label
                                  :E (v23 / label~e.10)
                                  :C (v24 / label~e.11))
                          :D (v16 / label~e.12)
                          :P (v17 / label~e.13))
                  :H (v11 / label
                          :D (v18 / label~e.15)
                          :A (v19 / label~e.16)
                          :A (v20 / label~e.17)
                          :A (v21 / label
                                  :R (v25 / label~e.18)
                                  :C (v26 / label~e.20))
                          :P (v22 / label~e.21)))
           :A (v5 / label)
           :P (v6 / label~e.1)
           :A (v7 / label~e.2)
           :T (v8 / label
                  :R (v12 / label~e.3)
                  :E (v13 / label~e.4)
                  :C (v14 / label~e.5))))
