# ::id 26787008
# ::tok Dann begann der Tanz der Laternen anzünder in China und Sibirien .
# ::alignments 0-1.1 1-1.2.1 3-1.2.2.1.2 4-1.2.2.2.1 5-1.2.2.2.2 6-1.2.2.2.3.1 7-1.2.3.4 8-1.2.3.5 9-1.2.3.1 10-1.2.3.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :S (v4 / label~e.1)
           :A (v5 / label
                  :P (v7 / label
                         :C (v13 / label~e.3))
                  :A (v8 / label
                         :R (v14 / label~e.4)
                         :E (v15 / label~e.5)
                         :C (v16 / label
                                 :P (v17 / label~e.6))))
           :A (v6 / label
                  :N (v9 / label~e.9)
                  :C (v10 / label~e.10)
                  :R (v11 / label~e.7)
                  :C (v12 / label~e.8))))
