# ::id 26812013
# ::tok Du verstehst . Es ist zu weit . Ich kann diesen Körper hier nicht mitnehmen . Er ist zu schwer ... " Ich schwieg . - "
# ::alignments 0-1.1.3.1.1 1-1.1.3.1.2 3-1.1.3.2.1 5-1.1.3.2.3.1 6-1.1.3.2.3.2 8-1.1.3.3.1 9-1.1.3.3.2 10-1.1.3.3.3.1 11-1.1.3.3.3.2 12-1.1.3.3.3.3 13-1.1.3.3.4 14-1.1.3.3.5 16-1.1.3.4.1 18-1.1.3.4.3.1 19-1.1.3.4.3.2 22-1.2.5 23-1.2.1
# ::format ucca
(v1 / label
    :H (v2 / label
           :P (v4 / label)
           :A (v5 / label)
           :A (v6 / label
                  :H (v9 / label
                         :A (v13 / label~e.0)
                         :P (v14 / label~e.1))
                  :H (v10 / label
                          :A (v15 / label~e.3)
                          :S (v16 / label
                                  :E (v24 / label~e.5)
                                  :C (v25 / label~e.6)))
                  :H (v11 / label
                          :A (v17 / label~e.8)
                          :D (v18 / label~e.9)
                          :A (v19 / label
                                  :E (v26 / label~e.10)
                                  :C (v27 / label~e.11)
                                  :E (v28 / label~e.12))
                          :D (v20 / label~e.13)
                          :P (v21 / label~e.14))
                  :H (v12 / label
                          :A (v22 / label~e.16)
                          :S (v23 / label
                                  :E (v29 / label~e.18)
                                  :C (v30 / label~e.19)))))
    :H (v3 / label
           :P (v7 / label~e.23)
           :A (v8 / label~e.22)))
