# ::id 26796005
# ::tok Es wäre besser gewesen , Du wärest um die gleiche Zeit zurückgekommen " , sagte der Fuchs . " Wenn du zu dem Beispiel um vier Uhr nachmittags kommst , werde ich ab drei Uhr damit beginnen , glücklich zu sein . Umso später es ist , umso glücklicher werde ich mich fühlen . Um vier Uhr bereits werde ich aufgeregt sein und mir Sorgen machen , ich werde den Preis des Glückes entdecken . Kommst du aber immer irgendwann , werde ich nie wissen , wann ich mein Herz bereithalten soll ... Es muss feste Bräuche geben . " - "
# ::alignments 0-1.1.5.11.1 1-1.1.5.11.2 2-1.1.5.11.3 5-1.1.5.12.1 6-1.1.5.12.2 7-1.1.5.12.3.1 9-1.1.5.12.3.3 10-1.1.5.12.3.4 11-1.1.5.12.4 14-1.1.6 16-1.1.7.2 19-1.1.5.13 20-1.1.5.14.1 21-1.1.5.14.2 22-1.1.5.14.2 23-1.1.5.14.2 24-1.1.5.14.3.1 25-1.1.5.14.3.2 26-1.1.5.14.3.2 27-1.1.5.14.3.3 28-1.1.5.14.4 31-1.1.5.15.3 32-1.1.5.15.4.1 33-1.1.5.15.4.2 34-1.1.5.15.4.2 36-1.1.5.15.6 38-1.1.5.15.7.2 42-1.1.5.16 43-1.1.5.17.1 44-1.1.5.17.2 47-1.1.5.18 48-1.1.5.19.1 50-1.1.5.19.3 51-1.1.5.19.4 52-1.1.5.19.4 54-1.1.5.20.1.1 55-1.1.5.20.1.2 56-1.1.5.20.1.2 57-1.1.5.20.2 59-1.1.5.20.4 60-1.1.5.20.5 62-1.1.5.21 63-1.1.5.22.1 64-1.1.5.22.1 65-1.1.5.22.1 67-1.1.5.23.1 70-1.1.5.23.3.2 71-1.1.5.23.3.3.1 72-1.1.5.23.3.3.2 73-1.1.5.23.4 75-1.1.5.24.1 76-1.1.5.24.2 77-1.1.5.25 78-1.1.5.24.3 79-1.1.5.24.4 82-1.1.5.26.2 83-1.1.5.26.3 84-1.1.5.26.4 86-1.1.5.27 87-1.1.5.28.1 88-1.1.5.28.2.1 89-1.1.5.28.2.2 90-1.1.5.28.3 91-1.1.5.28.4 94-1.1.5.29.6 95-1.1.5.29.7.1 96-1.1.5.29.7.2 97-1.1.5.29.8
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :H (v6 / label
                         :A (v26 / label~e.0)
                         :D (v27 / label~e.1)
                         :S (v28 / label~e.2))
                  :H (v7 / label
                         :A (v29 / label~e.5)
                         :D (v30 / label~e.6)
                         :T (v31 / label
                                 :R (v68 / label~e.7)
                                 :E (v69 / label~e.9)
                                 :C (v70 / label~e.10))
                         :P (v32 / label~e.11))
                  :L (v8 / label~e.19)
                  :H (v9 / label
                         :A (v33 / label~e.20)
                         :D (v34 / label~e.21,22,23)
                         :T (v35 / label
                                 :R (v71 / label~e.24)
                                 :C (v72 / label~e.25,26)
                                 :E (v73 / label~e.27))
                         :P (v36 / label~e.28))
                  :H (v10 / label
                          :A (v37 / label~e.31)
                          :T (v38 / label
                                  :R (v74 / label~e.32)
                                  :C (v75 / label~e.33,34))
                          :P (v39 / label~e.36)
                          :A (v40 / label
                                  :A v37
                                  :S (v76 / label~e.38)))
                  :L (v11 / label~e.42)
                  :H (v12 / label
                          :S (v41 / label~e.43)
                          :A (v42 / label~e.44))
                  :L (v13 / label~e.47)
                  :H (v14 / label
                          :S (v43 / label~e.48)
                          :A (v44 / label~e.50)
                          :D (v45 / label~e.51,52))
                  :H (v15 / label
                          :T (v46 / label
                                  :R (v77 / label~e.54)
                                  :C (v78 / label~e.55,56))
                          :D (v47 / label~e.57)
                          :A (v48 / label~e.59)
                          :P (v49 / label~e.60))
                  :L (v16 / label~e.62)
                  :H (v17 / label
                          :P (v50 / label~e.63,64,65)
                          :A v48)
                  :H (v18 / label
                          :A (v51 / label~e.67)
                          :A (v52 / label
                                  :C (v79 / label~e.70)
                                  :E (v80 / label
                                          :R (v85 / label~e.71)
                                          :C (v86 / label~e.72)))
                          :P (v53 / label~e.73))
                  :H (v19 / label
                          :P (v54 / label~e.75)
                          :A (v55 / label~e.76)
                          :D (v56 / label~e.78)
                          :T (v57 / label~e.79))
                  :L (v20 / label~e.77)
                  :H (v21 / label
                          :A (v58 / label~e.82)
                          :T (v59 / label~e.83)
                          :S (v60 / label~e.84))
                  :L (v22 / label~e.86)
                  :H (v23 / label
                          :A (v61 / label~e.87)
                          :A (v62 / label
                                  :E (v81 / label~e.88)
                                  :C (v82 / label~e.89))
                          :P (v63 / label~e.90)
                          :D (v64 / label~e.91))
                  :H (v24 / label
                          :D (v65 / label~e.94)
                          :A (v66 / label
                                  :E (v83 / label~e.95)
                                  :C (v84 / label~e.96))
                          :S (v67 / label~e.97)))
           :P (v4 / label~e.14)
           :A (v5 / label
                  :C (v25 / label~e.16))))
