# ::id 26753009
# ::tok Dann fügte er hinzu : - " Also kommst Du auch aus dem Himmel ! Von welchem Planeten stammst du ? "
# ::alignments 0-1.1 1-1.2.4 2-1.2.5 3-1.2.4 7-1.2.6.1 8-1.2.6.2.1 9-1.2.6.2.2 10-1.2.6.2.3 11-1.2.6.2.4.1 13-1.2.6.2.4.3 15-1.2.6.3.1.1 16-1.2.6.3.1.2 17-1.2.6.3.1.3 18-1.2.6.3.2 19-1.2.6.3.3
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :P (v4 / label~e.1,3)
           :A (v5 / label~e.2)
           :A (v6 / label
                  :L (v7 / label~e.7)
                  :H (v8 / label
                         :P (v10 / label~e.8)
                         :A (v11 / label~e.9)
                         :D (v12 / label~e.10)
                         :A (v13 / label
                                 :R (v17 / label~e.11)
                                 :C (v18 / label~e.13)))
                  :H (v9 / label
                         :A (v14 / label
                                 :R (v19 / label~e.15)
                                 :E (v20 / label~e.16)
                                 :C (v21 / label~e.17))
                         :S (v15 / label~e.18)
                         :A (v16 / label~e.19)))))
