# ::id 26771003
# ::tok Er bedauerte , dass ihm der Sonnenuntergang vorenthalten blieb .
# ::alignments 0-1.1.2 1-1.1.3 3-1.1.4.5 4-1.1.4.6 6-1.1.4.1.2 7-1.1.4.2 8-1.1.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label~e.1)
           :A (v5 / label
                  :A (v6 / label
                         :C (v11 / label~e.6))
                  :S (v7 / label~e.7)
                  :D (v8 / label~e.8)
                  :R (v9 / label~e.3)
                  :A (v10 / label~e.4))))
