# ::id 26789006
# ::tok Wo sind die Menschen ? " , fuhr der kleine Prinz fort . " Man ist ganz einsam in der Wüste ... " - " Bei den Menschen ist man auch einsam " , sagte die Schlange .
# ::alignments 0-1.1.1.1.1 1-1.1.1.1.2 3-1.1.1.1.3.2 7-1.1.2 9-1.1.3.2 10-1.1.3.3 11-1.1.2 14-1.1.1.2.1 16-1.1.1.2.3.1 17-1.1.1.2.3.2 18-1.1.1.2.4.1 20-1.1.1.2.4.3 25-1.2.5.1.1 27-1.2.5.1.3 29-1.2.5.3 30-1.2.5.4 31-1.2.5.5 34-1.2.1 36-1.2.2.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v4 / label
                  :H (v10 / label
                          :A (v19 / label~e.0)
                          :S (v20 / label~e.1)
                          :A (v21 / label
                                  :C (v27 / label~e.3)))
                  :H (v11 / label
                          :A (v22 / label~e.14)
                          :S (v23 / label
                                  :E (v28 / label~e.16)
                                  :C (v29 / label~e.17))
                          :A (v24 / label
                                  :R (v30 / label~e.18)
                                  :C (v31 / label~e.20))))
           :P (v5 / label~e.7,11)
           :A (v6 / label
                  :E (v12 / label~e.9)
                  :C (v13 / label~e.10)))
    :H (v3 / label
           :P (v7 / label~e.34)
           :A (v8 / label
                  :C (v14 / label~e.36))
           :A (v9 / label
                  :A (v15 / label
                          :R (v25 / label~e.25)
                          :C (v26 / label~e.27))
                  :A (v16 / label~e.29)
                  :D (v17 / label~e.30)
                  :S (v18 / label~e.31))))
